id;Gender;Age;Driving_License;Region_Code;Previously_Insured;Vehicle_Age;Vehicle_Damage;Annual_Premium;Policy_Sales_Channel;Vintage
444623;Female;26;1;15.0;1;< 1 Year;No;40093;152.0;153
398100;Female;36;1;41.0;1;1-2 Year;No;36175;152.0;172
325747;Female;23;1;28.0;1;< 1 Year;No;45024;152.0;170
161458;Male;28;1;8.0;1;< 1 Year;No;36977;152.0;136
441079;Female;45;1;28.0;0;1-2 Year;Yes;49349;26.0;72
381116;Female;51;1;37.0;1;1-2 Year;No;40118;26.0;107
171161;Male;44;1;28.0;1;1-2 Year;No;41695;26.0;193
72;Female;27;1;11.0;0;< 1 Year;Yes;34587;26.0;63
196127;Male;38;1;28.0;0;1-2 Year;Yes;42299;26.0;152
402942;Female;60;1;8.0;1;1-2 Year;No;51243;26.0;131
385007;Female;45;1;28.0;0;1-2 Year;Yes;37031;124.0;41
225147;Female;50;1;28.0;0;1-2 Year;Yes;29609;124.0;194
272396;Male;21;1;50.0;0;< 1 Year;Yes;26218;160.0;278
415566;Male;27;1;41.0;1;< 1 Year;No;35057;152.0;141
413056;Male;54;1;2.0;0;> 2 Years;Yes;39368;26.0;180
28541;Male;68;1;28.0;1;1-2 Year;No;46637;26.0;101
298947;Male;40;1;28.0;1;1-2 Year;No;27001;124.0;246
328107;Male;24;1;28.0;1;< 1 Year;No;64371;152.0;224
281903;Male;47;1;32.0;1;1-2 Year;No;31406;124.0;54
61640;Male;62;1;28.0;0;1-2 Year;Yes;26769;26.0;40
424759;Male;35;1;46.0;0;1-2 Year;Yes;21939;124.0;209
263939;Female;21;1;33.0;1;< 1 Year;No;32477;152.0;70
48040;Female;25;1;21.0;0;< 1 Year;Yes;31852;152.0;197
275354;Female;22;1;25.0;1;< 1 Year;No;23654;152.0;132
126547;Female;25;1;27.0;0;< 1 Year;No;26209;152.0;158
183840;Male;27;1;28.0;0;< 1 Year;Yes;33006;26.0;98
6375;Female;24;1;10.0;1;< 1 Year;No;31834;152.0;96
395704;Female;45;1;28.0;0;1-2 Year;Yes;45695;26.0;254
266502;Female;42;1;4.0;0;1-2 Year;Yes;32933;124.0;96
122361;Male;38;1;28.0;0;1-2 Year;Yes;49925;163.0;230
278445;Female;23;1;30.0;1;< 1 Year;No;27107;152.0;233
365815;Male;25;1;36.0;1;< 1 Year;No;34788;152.0;113
63198;Male;22;1;28.0;1;< 1 Year;No;37873;152.0;34
76801;Female;27;1;13.0;1;< 1 Year;No;39628;152.0;248
5809;Male;53;1;8.0;0;1-2 Year;Yes;33505;30.0;114
387685;Male;37;1;47.0;0;1-2 Year;Yes;33886;124.0;191
91527;Female;44;1;28.0;1;1-2 Year;No;50997;26.0;233
59575;Male;68;1;28.0;0;1-2 Year;No;63640;26.0;70
139086;Male;35;1;3.0;0;1-2 Year;Yes;47209;30.0;132
42072;Male;44;1;28.0;0;1-2 Year;Yes;34598;13.0;11
37431;Male;47;1;28.0;0;1-2 Year;Yes;40175;124.0;41
507436;Male;41;1;28.0;1;1-2 Year;No;59904;124.0;287
156088;Male;37;1;45.0;0;1-2 Year;Yes;28613;154.0;122
378628;Female;29;1;42.0;1;< 1 Year;No;31040;152.0;73
137338;Male;23;1;12.0;1;< 1 Year;No;27540;152.0;258
168064;Male;27;1;41.0;1;< 1 Year;No;21908;152.0;278
162177;Female;25;1;41.0;0;< 1 Year;Yes;26099;124.0;101
316837;Female;24;1;11.0;0;< 1 Year;Yes;43520;124.0;199
132514;Male;22;1;33.0;1;< 1 Year;No;27254;152.0;203
368293;Male;50;1;38.0;1;1-2 Year;No;19393;26.0;89
34349;Male;25;1;8.0;1;< 1 Year;No;51242;152.0;292
104196;Male;37;1;28.0;0;1-2 Year;Yes;40613;124.0;18
125822;Female;44;1;28.0;0;1-2 Year;Yes;31303;26.0;283
156503;Female;22;1;6.0;1;< 1 Year;No;26285;152.0;110
92963;Female;74;1;28.0;0;1-2 Year;No;33914;30.0;174
372410;Male;22;1;8.0;1;< 1 Year;No;35354;152.0;81
363018;Female;45;1;46.0;0;1-2 Year;Yes;24896;26.0;96
394449;Female;42;1;36.0;0;> 2 Years;Yes;32146;124.0;125
376870;Male;51;1;28.0;0;1-2 Year;Yes;44590;26.0;112
190916;Female;24;1;46.0;1;< 1 Year;No;25759;152.0;226
120824;Male;27;1;33.0;1;< 1 Year;Yes;30398;154.0;245
439914;Female;57;1;41.0;0;1-2 Year;Yes;27111;26.0;41
150050;Female;51;1;28.0;0;1-2 Year;Yes;43592;26.0;266
355903;Male;35;1;28.0;1;1-2 Year;No;27210;124.0;239
444910;Female;23;1;50.0;1;< 1 Year;No;35957;152.0;230
372559;Male;26;1;46.0;1;< 1 Year;No;37175;152.0;248
166769;Female;28;1;27.0;1;< 1 Year;No;20914;152.0;242
368440;Female;24;1;30.0;1;< 1 Year;No;28564;152.0;139
499859;Male;42;1;13.0;0;1-2 Year;Yes;25911;124.0;17
228122;Female;41;1;28.0;0;1-2 Year;No;27974;26.0;177
146568;Female;29;1;30.0;1;< 1 Year;No;39312;152.0;11
97477;Female;68;1;15.0;1;1-2 Year;No;28255;14.0;150
166352;Male;22;1;15.0;0;< 1 Year;No;29583;152.0;111
70159;Male;23;1;8.0;1;< 1 Year;No;52789;151.0;85
225839;Female;60;1;33.0;0;1-2 Year;Yes;31801;61.0;280
137459;Male;46;1;28.0;1;1-2 Year;No;44737;4.0;104
23518;Female;44;1;28.0;1;1-2 Year;No;35259;26.0;249
367099;Female;21;1;22.0;0;< 1 Year;Yes;29579;160.0;158
217957;Female;21;1;37.0;0;< 1 Year;Yes;29037;152.0;174
96991;Male;80;1;37.0;0;1-2 Year;Yes;29316;26.0;34
14262;Male;66;1;28.0;0;1-2 Year;Yes;24205;154.0;19
155585;Male;44;1;28.0;1;1-2 Year;No;44082;152.0;158
50964;Female;23;1;27.0;1;< 1 Year;No;29656;152.0;85
105617;Female;38;1;28.0;0;1-2 Year;Yes;66656;26.0;191
446025;Female;51;1;45.0;0;1-2 Year;Yes;49334;26.0;31
139740;Female;22;1;49.0;0;< 1 Year;Yes;40333;152.0;137
471803;Male;33;1;8.0;0;1-2 Year;Yes;53698;26.0;180
51164;Male;37;1;28.0;1;1-2 Year;No;30808;124.0;155
269263;Female;23;1;6.0;1;< 1 Year;No;31796;152.0;53
467754;Male;23;1;28.0;1;< 1 Year;No;35196;152.0;235
188951;Female;28;1;41.0;1;< 1 Year;No;24776;152.0;225
28948;Female;49;1;8.0;0;> 2 Years;Yes;34597;26.0;265
459704;Female;24;1;6.0;1;< 1 Year;No;29001;152.0;260
231534;Male;25;1;6.0;1;< 1 Year;No;24870;152.0;173
136350;Female;76;1;17.0;0;1-2 Year;No;41997;26.0;144
297807;Female;21;1;28.0;0;< 1 Year;Yes;44606;156.0;29
234262;Male;51;1;28.0;0;1-2 Year;Yes;41904;55.0;95
183281;Male;33;1;4.0;1;1-2 Year;No;38680;124.0;285
463728;Female;25;1;6.0;1;< 1 Year;No;29967;152.0;45
46219;Male;35;1;37.0;1;1-2 Year;No;22849;124.0;61
319099;Female;59;1;46.0;1;1-2 Year;No;21900;152.0;20
5290;Female;35;1;28.0;0;1-2 Year;Yes;40846;124.0;118
369137;Female;59;1;2.0;0;1-2 Year;Yes;27654;124.0;258
65221;Male;35;1;15.0;0;1-2 Year;Yes;37663;152.0;65
411161;Female;26;1;12.0;1;< 1 Year;No;33694;152.0;182
373656;Female;43;1;28.0;0;1-2 Year;Yes;71877;55.0;141
114308;Male;70;1;28.0;1;1-2 Year;No;34736;124.0;140
314246;Female;28;1;33.0;1;< 1 Year;No;31859;152.0;23
213107;Male;33;1;41.0;1;< 1 Year;No;32718;152.0;263
130370;Male;58;1;28.0;0;1-2 Year;Yes;25837;156.0;205
59718;Female;38;1;10.0;0;1-2 Year;Yes;38223;154.0;262
496966;Female;36;1;28.0;1;1-2 Year;No;25552;112.0;288
98290;Female;46;1;46.0;0;1-2 Year;Yes;32165;11.0;68
380471;Male;39;1;39.0;1;1-2 Year;No;30377;26.0;144
478133;Female;28;1;24.0;1;< 1 Year;No;20923;152.0;188
226520;Female;78;0;28.0;0;1-2 Year;Yes;43556;26.0;201
416229;Female;23;1;14.0;1;< 1 Year;No;29677;152.0;84
216443;Male;61;1;28.0;0;> 2 Years;Yes;44396;124.0;30
411554;Male;49;1;50.0;1;1-2 Year;No;27849;124.0;29
247371;Male;22;1;8.0;1;< 1 Year;Yes;43689;152.0;238
292916;Female;35;1;12.0;0;1-2 Year;Yes;25639;124.0;40
361489;Male;54;1;28.0;0;1-2 Year;Yes;48660;26.0;295
293595;Female;22;1;24.0;1;< 1 Year;No;35720;152.0;170
13090;Female;67;1;28.0;0;> 2 Years;Yes;38502;26.0;127
453676;Male;41;1;8.0;1;1-2 Year;No;32676;26.0;117
299443;Male;74;1;28.0;0;> 2 Years;Yes;56554;26.0;80
257126;Female;22;1;40.0;0;< 1 Year;Yes;38464;160.0;112
496825;Male;24;1;50.0;1;< 1 Year;No;45448;152.0;50
270905;Male;50;1;28.0;0;1-2 Year;Yes;44223;26.0;273
380557;Female;21;1;2.0;0;< 1 Year;Yes;39605;152.0;96
293005;Male;23;1;46.0;1;< 1 Year;No;35345;152.0;60
303369;Female;48;1;28.0;0;1-2 Year;Yes;36365;26.0;200
242831;Male;24;1;6.0;1;< 1 Year;No;31062;152.0;29
482326;Female;34;1;47.0;1;1-2 Year;No;26557;24.0;235
290458;Male;24;1;30.0;0;< 1 Year;Yes;27722;152.0;250
116697;Male;65;1;46.0;0;1-2 Year;No;30919;11.0;217
491967;Female;32;1;26.0;0;< 1 Year;Yes;32020;124.0;184
377801;Male;46;1;33.0;1;1-2 Year;No;27677;26.0;54
339010;Male;20;1;46.0;0;< 1 Year;Yes;50332;160.0;56
84001;Female;68;1;28.0;0;1-2 Year;Yes;28782;155.0;56
9408;Female;50;1;28.0;1;1-2 Year;No;43131;26.0;49
8581;Female;24;1;41.0;1;< 1 Year;No;37273;152.0;295
60167;Male;50;1;44.0;1;1-2 Year;No;37881;155.0;172
300211;Male;47;1;29.0;0;1-2 Year;Yes;43640;26.0;289
63243;Male;54;1;28.0;1;1-2 Year;No;42140;26.0;162
502569;Female;42;1;11.0;0;1-2 Year;Yes;28024;26.0;234
253911;Female;24;1;50.0;1;< 1 Year;No;33748;152.0;241
248503;Male;33;1;9.0;1;1-2 Year;No;27999;26.0;36
199801;Female;24;1;8.0;1;< 1 Year;No;39000;152.0;211
50745;Male;25;1;8.0;0;1-2 Year;Yes;61259;124.0;252
371045;Female;32;1;41.0;1;< 1 Year;No;26016;152.0;111
150983;Male;20;1;46.0;1;< 1 Year;No;37469;160.0;201
186930;Female;24;1;2.0;1;< 1 Year;No;37337;151.0;182
363555;Female;69;1;28.0;0;1-2 Year;Yes;39151;157.0;241
319149;Male;27;1;18.0;1;< 1 Year;No;29803;152.0;126
201957;Male;43;1;27.0;0;1-2 Year;Yes;26242;124.0;86
220572;Male;37;1;28.0;0;1-2 Year;Yes;30355;60.0;38
27018;Female;21;1;32.0;0;< 1 Year;Yes;27701;152.0;233
17284;Female;69;1;2.0;0;1-2 Year;Yes;24939;26.0;37
181450;Male;48;1;28.0;0;> 2 Years;Yes;43603;26.0;207
347326;Male;66;1;28.0;1;1-2 Year;No;38010;26.0;107
328752;Female;27;1;18.0;1;< 1 Year;No;25226;152.0;22
263828;Male;48;1;28.0;0;1-2 Year;Yes;32987;124.0;62
428966;Female;41;1;28.0;0;> 2 Years;Yes;56426;124.0;293
254011;Female;52;1;15.0;0;1-2 Year;No;26937;152.0;12
169378;Male;37;1;9.0;0;1-2 Year;Yes;38140;124.0;252
415893;Male;23;1;11.0;1;< 1 Year;No;23724;152.0;234
469363;Female;24;1;7.0;1;< 1 Year;No;59413;152.0;176
290084;Female;22;1;18.0;1;< 1 Year;No;27870;152.0;117
386412;Male;23;1;41.0;1;< 1 Year;No;19507;152.0;110
8630;Female;24;1;2.0;1;< 1 Year;No;28487;152.0;172
396814;Male;72;1;7.0;1;1-2 Year;No;62846;26.0;78
404477;Female;53;1;28.0;0;> 2 Years;Yes;33267;26.0;160
183274;Male;80;1;11.0;1;1-2 Year;No;27469;152.0;19
100877;Male;66;1;28.0;1;1-2 Year;No;40520;26.0;162
97184;Male;39;1;28.0;1;1-2 Year;No;39376;124.0;217
147166;Male;38;1;28.0;0;1-2 Year;Yes;41389;124.0;109
432301;Female;22;1;46.0;1;< 1 Year;No;33173;160.0;223
132424;Male;27;1;11.0;0;< 1 Year;No;51324;26.0;42
227340;Female;69;1;2.0;0;1-2 Year;No;28382;26.0;200
170703;Female;47;1;28.0;1;1-2 Year;No;38124;52.0;232
60779;Female;41;1;28.0;0;1-2 Year;Yes;28266;26.0;17
498071;Female;21;1;28.0;1;< 1 Year;No;35246;152.0;176
206104;Male;56;1;8.0;1;1-2 Year;No;53022;124.0;268
78137;Female;29;1;28.0;1;< 1 Year;No;29036;152.0;124
408863;Male;22;1;46.0;1;< 1 Year;No;24873;152.0;237
420358;Female;23;1;3.0;1;< 1 Year;No;28905;152.0;27
290955;Male;51;1;40.0;0;1-2 Year;Yes;36884;26.0;213
358744;Female;25;1;11.0;1;< 1 Year;No;51092;152.0;257
259188;Female;23;1;11.0;1;< 1 Year;No;41440;152.0;94
334888;Male;61;1;14.0;1;1-2 Year;No;25357;26.0;94
107715;Female;67;1;8.0;0;1-2 Year;Yes;32545;26.0;45
39622;Female;21;1;46.0;1;< 1 Year;No;26869;160.0;235
256551;Female;23;1;11.0;1;< 1 Year;No;35687;152.0;249
297644;Female;41;1;28.0;0;1-2 Year;Yes;40209;124.0;79
398821;Female;26;1;8.0;1;< 1 Year;No;27453;152.0;109
893;Male;45;1;3.0;1;1-2 Year;Yes;31641;124.0;183
108417;Female;23;1;47.0;1;< 1 Year;No;43455;151.0;65
49889;Female;28;1;28.0;1;< 1 Year;No;63136;152.0;293
37044;Male;44;1;8.0;0;1-2 Year;Yes;27101;26.0;191
156920;Male;32;1;4.0;0;< 1 Year;Yes;32286;124.0;172
4363;Female;65;1;28.0;0;1-2 Year;Yes;39728;26.0;257
154047;Female;24;1;28.0;0;< 1 Year;Yes;38795;163.0;144
41307;Male;41;1;9.0;0;1-2 Year;Yes;36133;152.0;214
131437;Female;21;1;30.0;1;< 1 Year;No;24755;160.0;47
184645;Female;21;1;28.0;0;1-2 Year;Yes;30880;154.0;289
328832;Female;44;1;18.0;0;1-2 Year;Yes;27309;152.0;13
101281;Male;24;1;8.0;1;< 1 Year;No;27347;152.0;18
105442;Female;23;1;29.0;0;< 1 Year;Yes;34234;160.0;245
31202;Female;22;1;6.0;1;< 1 Year;No;14929;152.0;89
40391;Male;25;1;6.0;1;< 1 Year;No;27590;152.0;170
31790;Male;36;1;28.0;0;1-2 Year;Yes;23065;124.0;194
361854;Male;29;1;28.0;0;< 1 Year;Yes;48835;121.0;139
94728;Female;20;1;15.0;0;< 1 Year;No;40340;160.0;248
403222;Female;24;1;18.0;1;< 1 Year;No;48771;152.0;253
143346;Male;47;1;3.0;0;1-2 Year;Yes;26714;124.0;95
350611;Female;25;1;38.0;1;< 1 Year;No;36100;151.0;167
164873;Female;42;1;28.0;0;1-2 Year;Yes;50277;55.0;128
69476;Female;25;1;26.0;1;< 1 Year;No;38707;152.0;80
86890;Male;25;1;15.0;0;< 1 Year;No;27058;152.0;53
219112;Male;26;1;30.0;1;< 1 Year;No;30554;152.0;244
410061;Male;32;1;41.0;1;< 1 Year;No;23466;152.0;69
146982;Male;50;1;28.0;0;> 2 Years;Yes;37286;13.0;10
430096;Female;22;1;41.0;1;< 1 Year;No;28592;152.0;190
341055;Female;29;1;28.0;0;< 1 Year;Yes;50164;31.0;102
310801;Male;32;1;9.0;0;< 1 Year;Yes;31593;26.0;215
321908;Female;20;1;13.0;0;< 1 Year;Yes;30332;160.0;202
393997;Male;54;1;8.0;1;1-2 Year;No;37601;26.0;172
255632;Female;25;1;8.0;1;< 1 Year;No;34620;152.0;223
63415;Female;30;1;29.0;0;< 1 Year;No;56133;152.0;239
263991;Female;46;1;7.0;0;1-2 Year;Yes;70749;26.0;150
185390;Male;38;1;28.0;0;1-2 Year;Yes;54953;124.0;66
183930;Male;43;1;28.0;0;1-2 Year;Yes;34706;124.0;91
397597;Female;44;1;39.0;0;1-2 Year;Yes;26862;124.0;90
453339;Female;65;1;30.0;1;1-2 Year;No;38207;140.0;163
1639;Female;58;1;28.0;0;1-2 Year;Yes;34015;26.0;11
155763;Male;22;1;29.0;1;< 1 Year;No;32745;152.0;131
472494;Female;26;1;41.0;1;< 1 Year;No;43644;152.0;88
308533;Female;27;1;26.0;1;< 1 Year;No;29678;160.0;78
264523;Male;24;1;8.0;1;< 1 Year;No;40246;160.0;52
287494;Male;50;1;8.0;0;1-2 Year;Yes;36949;124.0;109
277489;Female;38;1;28.0;1;1-2 Year;No;22779;122.0;195
350857;Female;53;1;28.0;1;1-2 Year;No;38630;26.0;191
238133;Male;55;1;28.0;1;1-2 Year;No;34546;26.0;130
142869;Female;24;1;50.0;1;< 1 Year;No;20667;152.0;127
218854;Female;22;1;44.0;1;< 1 Year;No;43372;152.0;155
330079;Male;39;1;28.0;1;1-2 Year;No;27844;26.0;141
323;Female;22;1;28.0;0;< 1 Year;Yes;48276;152.0;290
282948;Male;59;1;37.0;0;> 2 Years;Yes;42651;124.0;161
212172;Male;21;1;8.0;1;< 1 Year;No;31974;160.0;63
122585;Female;23;1;15.0;0;< 1 Year;No;29422;152.0;98
175850;Male;39;1;47.0;1;1-2 Year;No;29144;26.0;152
31251;Male;46;1;28.0;1;1-2 Year;No;69856;124.0;65
329914;Female;49;1;15.0;0;1-2 Year;Yes;35780;14.0;125
273631;Male;37;1;8.0;1;1-2 Year;Yes;35470;156.0;239
210862;Male;49;1;47.0;0;1-2 Year;Yes;31625;26.0;37
246295;Male;52;1;39.0;1;1-2 Year;No;32283;124.0;42
223559;Female;27;1;8.0;1;< 1 Year;No;71585;152.0;197
314631;Female;25;1;46.0;1;< 1 Year;No;27991;152.0;32
365934;Female;63;0;28.0;1;1-2 Year;No;39881;124.0;24
234607;Male;31;1;3.0;1;< 1 Year;No;35751;152.0;252
269535;Male;52;1;28.0;0;1-2 Year;Yes;30979;26.0;122
264044;Male;40;1;4.0;1;1-2 Year;No;29494;154.0;142
311057;Male;24;1;46.0;1;< 1 Year;No;25802;152.0;208
193504;Male;40;1;46.0;1;1-2 Year;No;34773;124.0;204
228615;Female;30;1;28.0;0;< 1 Year;Yes;57663;124.0;278
89124;Female;27;1;28.0;0;< 1 Year;Yes;45297;124.0;291
345858;Female;24;1;10.0;0;< 1 Year;Yes;28998;152.0;267
74959;Female;77;1;28.0;0;1-2 Year;Yes;31084;124.0;278
319835;Female;41;1;47.0;0;1-2 Year;Yes;29518;124.0;166
135490;Female;44;1;28.0;0;1-2 Year;Yes;35719;26.0;120
19760;Female;70;1;8.0;1;1-2 Year;No;24691;124.0;298
8515;Male;48;1;28.0;1;1-2 Year;No;43080;124.0;64
46751;Female;49;1;8.0;0;1-2 Year;Yes;32675;7.0;86
185439;Male;48;1;30.0;0;1-2 Year;Yes;48764;26.0;93
256124;Female;25;1;41.0;1;< 1 Year;No;22964;152.0;219
251023;Male;40;1;28.0;0;1-2 Year;Yes;43045;47.0;261
83715;Female;21;1;30.0;1;< 1 Year;No;22324;160.0;222
283206;Male;30;1;41.0;1;< 1 Year;No;33993;152.0;98
4949;Male;44;1;28.0;0;1-2 Year;Yes;29527;124.0;252
49796;Male;26;1;41.0;1;< 1 Year;No;27940;152.0;160
338888;Male;44;1;3.0;1;1-2 Year;No;21760;26.0;173
46978;Female;54;1;6.0;0;1-2 Year;Yes;17076;154.0;273
425275;Male;24;1;41.0;1;< 1 Year;No;35270;152.0;63
337119;Male;23;1;15.0;0;< 1 Year;Yes;36626;152.0;27
268628;Female;74;1;28.0;1;1-2 Year;No;45493;26.0;258
395098;Male;46;1;7.0;1;1-2 Year;No;36695;124.0;179
185508;Male;20;1;15.0;0;< 1 Year;Yes;45922;160.0;262
94921;Male;34;1;28.0;1;< 1 Year;No;40557;124.0;133
103026;Male;22;1;34.0;0;< 1 Year;Yes;31387;152.0;174
105067;Female;26;1;28.0;1;< 1 Year;No;40263;152.0;133
287561;Female;34;1;28.0;1;1-2 Year;No;63191;152.0;153
439938;Male;42;1;3.0;1;1-2 Year;No;27237;30.0;135
222665;Male;34;1;45.0;0;1-2 Year;Yes;26264;154.0;218
185630;Female;26;1;28.0;1;< 1 Year;No;45036;152.0;135
105371;Female;29;1;35.0;1;< 1 Year;No;29895;152.0;73
318701;Female;23;1;15.0;1;< 1 Year;No;27697;152.0;269
140550;Male;27;1;8.0;1;< 1 Year;No;36121;152.0;17
258986;Male;27;1;8.0;1;< 1 Year;No;35449;152.0;217
178411;Male;46;1;2.0;0;1-2 Year;Yes;24071;26.0;39
78925;Male;29;1;8.0;0;< 1 Year;Yes;46455;124.0;108
344384;Male;55;1;36.0;0;1-2 Year;Yes;31987;124.0;132
176430;Female;23;1;39.0;1;< 1 Year;No;28967;152.0;297
295480;Female;26;1;13.0;1;< 1 Year;No;27526;152.0;260
469421;Male;36;1;28.0;0;1-2 Year;Yes;35841;29.0;109
145839;Female;25;1;30.0;1;< 1 Year;No;30898;151.0;236
357821;Male;49;1;8.0;0;1-2 Year;Yes;36828;7.0;195
97787;Male;45;1;28.0;1;1-2 Year;No;40413;26.0;135
491009;Female;50;1;28.0;0;1-2 Year;Yes;62846;122.0;223
349624;Female;24;1;8.0;0;1-2 Year;No;39847;163.0;37
419089;Male;39;1;10.0;0;1-2 Year;Yes;28593;154.0;233
270242;Female;73;1;30.0;1;1-2 Year;No;29980;124.0;26
400092;Male;51;1;29.0;0;1-2 Year;Yes;33024;124.0;166
349700;Male;23;1;2.0;1;< 1 Year;No;31261;26.0;249
343965;Male;59;1;28.0;0;1-2 Year;Yes;34614;26.0;244
441167;Female;21;1;30.0;1;< 1 Year;No;24803;152.0;150
364544;Male;42;1;46.0;0;1-2 Year;No;19487;124.0;26
91929;Female;25;1;8.0;1;< 1 Year;No;48347;152.0;39
317052;Female;24;1;29.0;1;< 1 Year;No;32876;152.0;90
203183;Male;27;1;13.0;0;< 1 Year;No;23939;152.0;209
233815;Female;42;1;46.0;0;1-2 Year;Yes;32169;124.0;132
149461;Female;26;1;18.0;0;< 1 Year;No;25567;152.0;91
126574;Female;77;1;35.0;0;1-2 Year;Yes;27184;31.0;190
135981;Male;27;1;41.0;1;< 1 Year;No;27833;152.0;214
154106;Female;37;1;28.0;0;> 2 Years;Yes;45056;26.0;93
60354;Male;21;1;45.0;0;< 1 Year;Yes;28511;152.0;251
9362;Male;23;1;8.0;1;< 1 Year;No;36194;152.0;266
279865;Male;23;1;11.0;1;1-2 Year;No;30827;26.0;183
175220;Female;33;1;28.0;0;< 1 Year;No;34499;154.0;198
19853;Female;36;1;41.0;0;1-2 Year;Yes;43664;124.0;193
303447;Female;49;1;8.0;0;1-2 Year;Yes;35661;26.0;63
255987;Female;23;1;7.0;0;< 1 Year;Yes;33031;152.0;109
265347;Female;25;1;18.0;0;< 1 Year;Yes;41251;152.0;126
111850;Female;28;1;46.0;1;< 1 Year;No;23478;152.0;50
508016;Male;75;1;47.0;1;1-2 Year;No;34374;124.0;16
348250;Female;53;1;28.0;0;1-2 Year;Yes;50205;26.0;233
438163;Male;45;1;29.0;0;1-2 Year;Yes;60916;26.0;98
71691;Male;48;1;28.0;0;1-2 Year;Yes;55900;124.0;232
47664;Male;68;1;28.0;1;1-2 Year;No;38614;124.0;33
3281;Male;43;1;28.0;1;1-2 Year;No;39492;124.0;58
4301;Female;22;1;41.0;1;< 1 Year;No;42990;160.0;240
274898;Male;25;1;41.0;1;< 1 Year;No;35820;152.0;42
77754;Male;50;1;28.0;1;1-2 Year;No;43893;26.0;94
35879;Male;79;1;14.0;0;> 2 Years;Yes;29693;26.0;270
471306;Female;44;1;28.0;0;> 2 Years;Yes;47211;124.0;122
243618;Female;34;1;6.0;1;1-2 Year;No;28471;152.0;154
47438;Female;24;1;41.0;1;< 1 Year;No;39647;152.0;27
187780;Female;53;1;28.0;0;1-2 Year;Yes;29597;26.0;170
334683;Female;78;1;8.0;0;1-2 Year;Yes;48721;8.0;58
447924;Male;56;1;3.0;0;1-2 Year;Yes;26150;26.0;188
485849;Male;26;1;12.0;1;< 1 Year;No;29045;152.0;237
17337;Female;22;1;8.0;1;< 1 Year;No;46195;152.0;65
152568;Male;27;1;34.0;0;< 1 Year;No;26948;152.0;146
327122;Female;27;1;8.0;0;< 1 Year;No;30296;152.0;285
97872;Female;29;1;10.0;1;< 1 Year;No;24506;152.0;124
380083;Male;53;1;28.0;0;1-2 Year;Yes;36121;26.0;128
137780;Male;27;1;13.0;1;< 1 Year;No;22328;152.0;191
57185;Male;77;0;28.0;0;1-2 Year;Yes;41677;124.0;237
487389;Male;41;1;6.0;0;1-2 Year;Yes;19508;163.0;191
241068;Female;39;1;26.0;1;1-2 Year;No;29683;26.0;76
134154;Male;20;1;8.0;1;< 1 Year;Yes;61983;160.0;32
257950;Female;22;1;45.0;1;< 1 Year;No;20058;152.0;172
367278;Female;53;1;35.0;0;1-2 Year;Yes;39929;124.0;90
207447;Female;62;1;3.0;1;1-2 Year;Yes;33998;30.0;91
492889;Female;52;1;29.0;1;1-2 Year;No;36639;26.0;209
105958;Male;39;1;3.0;1;1-2 Year;No;30894;30.0;178
434583;Female;32;1;8.0;0;< 1 Year;Yes;39348;124.0;246
25836;Male;25;1;28.0;1;< 1 Year;No;50922;152.0;12
95753;Male;51;1;11.0;0;1-2 Year;Yes;35013;124.0;46
179802;Male;31;1;28.0;0;1-2 Year;Yes;42967;157.0;246
220581;Female;21;1;32.0;1;< 1 Year;No;22925;152.0;227
382735;Female;43;1;46.0;0;1-2 Year;Yes;40725;154.0;83
404914;Female;64;1;15.0;1;1-2 Year;No;28721;152.0;294
301998;Female;55;1;45.0;0;1-2 Year;Yes;33039;26.0;56
265710;Male;61;1;28.0;1;1-2 Year;No;36472;60.0;289
125947;Female;41;1;37.0;0;1-2 Year;Yes;35360;124.0;139
438356;Female;24;1;14.0;1;< 1 Year;No;26110;152.0;245
39913;Male;69;1;15.0;0;1-2 Year;Yes;36311;26.0;116
237936;Male;22;1;34.0;1;< 1 Year;No;22620;152.0;75
303048;Female;74;1;17.0;0;1-2 Year;Yes;36254;26.0;251
379941;Female;42;1;39.0;1;1-2 Year;No;26934;124.0;83
317633;Female;76;1;41.0;1;1-2 Year;No;30699;26.0;156
451924;Female;41;1;8.0;0;1-2 Year;Yes;34278;124.0;43
127870;Female;45;1;28.0;0;1-2 Year;Yes;51757;26.0;35
131578;Male;53;1;28.0;0;1-2 Year;Yes;48803;124.0;282
227543;Female;24;1;41.0;1;< 1 Year;No;28459;152.0;189
411364;Male;23;1;16.0;1;< 1 Year;No;32425;152.0;194
402617;Female;46;1;43.0;0;1-2 Year;Yes;19621;26.0;215
26218;Male;22;1;2.0;0;< 1 Year;Yes;37539;152.0;80
450105;Male;65;1;47.0;1;1-2 Year;No;37665;124.0;153
213793;Male;21;1;2.0;1;< 1 Year;No;37946;152.0;292
478604;Male;36;1;15.0;1;1-2 Year;No;34495;152.0;97
145974;Male;27;1;41.0;1;< 1 Year;No;33409;152.0;46
372103;Female;25;1;8.0;1;< 1 Year;No;37420;152.0;126
244596;Male;50;1;8.0;0;1-2 Year;Yes;35051;124.0;77
457951;Female;42;1;3.0;0;1-2 Year;Yes;33385;26.0;47
234819;Male;41;1;39.0;1;1-2 Year;No;33831;124.0;263
213123;Male;57;1;12.0;0;1-2 Year;Yes;27082;26.0;283
423030;Female;24;1;41.0;1;< 1 Year;No;24544;152.0;158
